TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,CBranchCoverage,CBranchCoverageBitString,WeakMutationScore,WeakMutationCoverageBitString,MethodTraceCoverage,MethodTraceCoverageBitString
com.axios.core.tool.file.MoveVisitor,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8421559191530318,1039,875,0.8571428571428571,110111111111011101111,0.8181818181818182,11110111011,0.18181818181818182,00000010001,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111
com.axios.core.tool.file.DelVisitor,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8456973293768546,1011,855,0.7142857142857143,1101101,1.0,1111,0.0,0000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111
com.axios.core.tool.random.RandomTool,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8453307392996109,1028,869,1.0,1111111111111,1.0,111111111,0.0,000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1111
com.axios.core.tool.UrlTool,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.774468085106383,1645,1274,1.0,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9954545454545455,1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111111111111111111111111111111111
com.axios.core.tool.http.HttpTool,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8003341687552213,1197,958,0.7966101694915254,11111111111111111111111111111111111111001111111100000000001,0.796875,1111111111111111111000000000001110111111111111111111111011111111,0.0,0000000000000000000000000000000000000000000000000000000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,11111111111111111
com.axios.core.tool.URLEncoder,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8442622950819673,1098,927,0.9423076923076923,1111111111111111111111111111111111111111111000111111,1.0,111111111111111111111111,0.25,100000010010110000100000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,11111
com.axios.core.tool.mutable.Mutable,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8472361809045226,995,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,00
com.axios.core.tool.mutable.MutableObj,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8430622009569378,1045,881,1.0,111111111111111111,1.0,11111111111111,0.0,00000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111
com.axios.core.tool.text.StrJoiner,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8161822466614297,1273,1039,0.900990099009901,11111111111111111111111111111111111111010111111111111111111110011111111001111111100111111111111011101,0.8846153846153846,111111111111111111011111111111111101110111111111111111111010111111111111101000,0.1794871794871795,100000100000001000001001000100000000010000000010010010000010001000001000000001,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.9565217391304348,11111101111111111111111
com.axios.core.tool.text.ArrayIter,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8415094339622642,1060,892,1.0,1111111111111111111111,1.0,111111111111111111,0.0,000000000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111
com.axios.core.tool.text.IterableIter,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8485456369107321,997,846,1.0,1,1.0,1,0.0,0,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1
com.axios.core.tool.io.IoTool,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8319397993311036,1196,995,0.9885057471264368,111111111111111111111111111111111111011111111111111111111111111111111111111111111111111,0.9615384615384616,1111111111111111111111111111111111101111111101111111,0.07692307692307693,0101000000000000000100000000010000000000000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111
com.axios.core.tool.io.StreamCopier,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8482228626320846,1041,883,1.0,111111111111111111111111,0.8,1111010111,0.4,1010011000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1111
com.axios.core.tool.io.IoCopier,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.846382556987116,1009,854,1.0,11111,1.0,11111,0.2,00010,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,0
com.axios.core.tool.io.FastByteBuffer,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8363486842105263,1216,1017,1.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,111111111111111111111111111111111111111111111111111,0.0392156862745098,000000010000000000000000000000000000000100000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111111
com.axios.core.tool.io.FastByteArrayOutputStream,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8450834879406308,1078,911,1.0,1111111111111111111111111111111,0.9523809523809523,111111111111111111110,0.23809523809523808,000001000000011000101,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111
com.axios.core.matcher.Matcher,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8480885311871227,994,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,0
com.axios.core.body.RequestBody,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8480885311871227,994,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,0
com.axios.core.body.MultipartBody,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8518518518518519,1080,920,0.9473684210526315,11111111111111111111111111110011111111,1.0,111111111111111111111,0.6190476190476191,000100101111110011111,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1111111
com.axios.core.requestMethod.RequestMethod,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8489425981873112,993,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1
com.axios.core.http.url.UrlBuilder,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8352272727272727,1232,1029,1.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111111111111111111,0.0,00000000000000000000000000000000000000000000000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111111111111111111111111111111
com.axios.core.http.url.UrlPath,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8419150858175248,1107,932,1.0,111111111111111111111111111111111111111111111,0.9666666666666667,111111111111111111111111111011,0.2,010000000000101010010000000100,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111
com.axios.core.http.url.URLDecoder,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8366788321167883,1096,917,0.9411764705882353,1111110111101111111111111111111111,0.9375,11111110111111111111111111111110,0.21875,00100111010000000000010010000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,11111
com.axios.core.http.url.FormUrlencoded,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8485456369107321,997,846,1.0,1,1.0,1,0.0,0,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1
com.axios.core.http.url.UrlQuery,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8305355715427658,1251,1039,0.9545454545454546,1111111111111111111111111111111111111111111111111111111111111111111111111110101100111111,0.9078947368421053,1001111111111101111111111111111101111111111111110111101011111111111111111111,0.32894736842105265,0001001000101001000101100100011011100000001000001010000000001001101101100100,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,111111111111111111
com.axios.core.http.HttpInterceptor,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8455366098294884,997,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,0000
com.axios.core.http.HttpDownloader,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8379942140790743,1037,869,0.7647058823529411,11101111111111000,0.6,1111110000,0.0,0000000000,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,1111111
com.axios.core.http.HttpRequest,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.7825301204819277,1660,1299,0.8376068376068376,111111111111111111111111111111111111111111111111111111111111111111111111101000111111111111111111111111111111111111111111111111111111100111000010111111111111101111110000000000000001111111000001111110111000110111111111111111111111110111,0.7789473684210526,1111111111111111111111111111111111111111111011111111111111111111111011111111111000111111111111101000111111111111011000111100000000111111111111000000001111111011110000000000101111101111111111,0.3105263157894737,0101000001010000101011111100001000000000100000000000010010000000110100000010101011001000101100010001000000000011001100000100110100010011000010101001100001000000000000001000101101011001110110,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,1.0,11111111111111111111111111111111111111111111111111111
com.axios.core.http.lang.Chain,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8480885311871227,994,843,1.0,1,1.0,1,1.0,1,0.8489425981873112,111111111111111111111111111011011110111111111111101101111111100000000001111111110000000001111111111110110111111111111111111111110111110111110111110111111111111111101111111100001111111111110111101111111111111111110111111111110011100000111011111111111111111110110000011011100111111111001100010111111111111111111111111111001111111011101111001111111111111011111111111111101111111110111101111110111111111110111110111110111111011111111111111100110000001110111111111111111111111111111111111111100111111111111111110101111111111011101111111110111111111011011111111111111110111111011011101110111111111111111111111111111111101110111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011001101110111110011111111110111111111110111100100110111111111011111111111111101101110111011011011011011011111011011111111011111111111111011111111101111101111100111111111111111111111010111110110111111111111111111111111,0.0,0
